subj,session,cycle,task,trial,item,wf,type,source,colour,encoding,bias,null,response,corr,rt,points,total
5,001,0,source,31,MUMBLES,LF,target,right,yellow,imageability,conservative,no,3,0,0.541402864062,-,-
5,001,0,source,32,ANSWER,HF,target,left,aqua,pleasantness,conservative,no,8,0,0.259085380026,-,-
5,001,0,source,33,CULINARY,LF,target,right,yellow,imageability,liberal,no,3,0,0.400325691581,-,-
5,001,0,source,34,UNMADE,LF,target,left,aqua,pleasantness,conservative,no,3,1,0.894418590669,-,-
5,001,0,source,35,BLOOD,HF,target,right,yellow,imageability,conservative,no,8,1,0.682451441379,-,-
5,001,0,source,36,POLICE,HF,target,left,aqua,pleasantness,conservative,no,2,1,0.329440847238,-,-
5,001,0,source,37,MONEY,HF,target,right,yellow,imageability,conservative,no,3,0,1.1296677022,-,-
5,001,0,source,38,PRYING,LF,target,right,yellow,imageability,conservative,no,7,1,0.188587670205,-,-
5,001,0,source,39,DETACH,LF,target,right,yellow,imageability,liberal,no,7,1,3.50620808334,-,-
5,001,0,source,40,GOUGED,LF,target,right,yellow,imageability,liberal,yes,2,0,5.48270139244,-,-
5,001,0,source,41,JOWLS,LF,target,right,yellow,imageability,conservative,no,8,1,5.90629108263,-,-
5,001,0,source,42,FULCRUM,LF,target,left,aqua,pleasantness,liberal,no,7,0,6.91817860539,-,-
5,001,0,source,43,CUISINE,LF,target,left,aqua,pleasantness,liberal,no,3,1,2.63554290851,-,-
5,001,0,source,44,ORDER,HF,target,left,aqua,pleasantness,liberal,yes,7,0,5.20041396998,-,-
5,001,0,source,45,BIDDER,LF,target,right,yellow,imageability,liberal,no,7,1,1.34130307427,-,-
5,001,0,source,46,SUSPEND,LF,target,left,aqua,pleasantness,liberal,no,8,0,2.07096329774,-,-
5,001,0,source,47,CONCERNED,HF,target,left,aqua,pleasantness,liberal,no,3,1,3.2474519143,-,-
5,001,0,recog,0,REPORT,HF,lure,-,-,-,liberal,no,None,-1,-1,-1,-1
5,001,0,recog,1,MARKET,HF,target,left,aqua,pleasantness,liberal,no,None,-1,-1,-3,-4
5,001,0,recog,2,ONCOMING,LF,target,left,aqua,pleasantness,conservative,no,z,1,2.36519360026,1,-3
5,001,0,recog,3,SCYTHE,LF,lure,-,-,-,liberal,no,m,1,1.67094225463,1,-2
5,001,0,recog,4,ORDER,HF,target,left,aqua,pleasantness,liberal,no,z,1,2.09443076194,3,1
5,001,0,recog,5,ERSTWHILE,LF,lure,-,-,-,liberal,yes,z,0,5.95340161467,-1,0
5,001,0,recog,6,FUELLED,LF,lure,-,-,-,liberal,no,m,1,3.38853458585,1,1
5,001,0,recog,7,FRIEND,HF,lure,-,-,-,liberal,no,m,1,3.35324045526,1,2
5,001,0,recog,8,INNATELY,LF,lure,-,-,-,liberal,no,m,1,1.83562253504,1,3
5,001,0,recog,9,MONEY,HF,target,right,yellow,imageability,conservative,no,z,1,2.24718319308,1,4
5,001,0,recog,10,ADDED,HF,lure,-,-,-,liberal,no,m,1,1.47059134065,1,5
5,001,0,recog,11,BRING,HF,lure,-,-,-,liberal,no,m,1,1.12971206137,1,6
5,001,0,recog,12,BAUXITE,LF,lure,-,-,-,conservative,no,m,1,1.01200227002,3,9
5,001,0,recog,13,KICKER,LF,target,left,aqua,pleasantness,liberal,no,m,0,1.34123121976,-3,6
5,001,0,recog,14,RUNNING,HF,target,right,yellow,imageability,liberal,no,m,0,2.43559929231,-3,3
5,001,0,recog,15,MUMBLES,LF,target,right,yellow,imageability,conservative,no,z,1,0.812086515767,1,4
5,001,0,recog,16,POLICE,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.753165081346,1,5
5,001,0,recog,17,TIPSY,LF,lure,-,-,-,liberal,no,m,1,1.77681328165,1,6
5,001,0,recog,18,PUBLIC,HF,target,left,aqua,pleasantness,liberal,no,m,0,1.36496813839,-3,3
5,001,0,recog,19,AVOCADO,LF,lure,-,-,-,liberal,no,z,0,1.20034871435,-1,2
5,001,0,recog,20,EXPECT,HF,lure,-,-,-,conservative,no,m,1,0.412010848565,3,5
5,001,0,recog,21,ALREADY,HF,lure,-,-,-,liberal,no,z,0,3.09433177869,-1,4
5,001,0,recog,22,JACKALS,LF,lure,-,-,-,liberal,no,m,1,0.812092381442,1,5
5,001,0,recog,23,NIBBLE,LF,lure,-,-,-,liberal,no,m,1,1.36498426899,1,6
5,001,0,recog,24,ALTHOUGH,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.788551596307,1,7
5,001,0,recog,25,LIGHT,HF,lure,-,-,-,liberal,no,z,0,0.517938699301,-1,6
5,001,0,recog,26,BONANZA,LF,target,left,aqua,pleasantness,conservative,no,m,0,0.0355272911509,-1,5
5,001,0,recog,27,PLEASE,HF,lure,-,-,-,conservative,no,z,0,0.976874577946,-3,2
5,001,0,recog,28,RIDDLES,LF,target,left,aqua,pleasantness,conservative,no,z,1,1.96478615583,1,3
5,001,0,recog,29,SLOWLY,HF,lure,-,-,-,conservative,no,z,0,1.15327337636,-3,0
5,001,0,recog,30,IRRIGATED,LF,lure,-,-,-,conservative,no,m,1,0.741600537296,3,3
5,001,0,recog,31,RIVER,HF,lure,-,-,-,liberal,no,m,1,3.81208798219,1,4
5,001,0,recog,32,PORCHES,LF,lure,-,-,-,conservative,no,m,1,3.61219679045,3,7
5,001,0,recog,33,LEVEL,HF,lure,-,-,-,conservative,no,z,0,1.97685698092,-3,4
5,001,0,recog,34,INCLUDING,HF,target,right,yellow,imageability,liberal,yes,None,-1,-1,-3,1
5,001,0,recog,35,KITCHEN,HF,lure,-,-,-,liberal,no,m,1,2.22387300228,1,2
5,001,0,recog,36,BUSINESS,HF,target,left,aqua,pleasantness,conservative,no,z,1,1.85916918585,1,3
5,001,0,recog,37,MOMENT,HF,target,right,yellow,imageability,liberal,no,z,1,1.87087267307,3,6
5,001,0,recog,38,ANSWER,HF,target,left,aqua,pleasantness,conservative,no,z,1,2.92970758879,1,7
5,001,0,recog,39,BASIC,HF,lure,-,-,-,conservative,no,z,0,1.61200212337,-3,4
5,001,0,recog,40,SMALL,HF,lure,-,-,-,conservative,yes,m,1,0.812159470095,3,7
5,001,0,recog,41,BRUISING,LF,target,right,yellow,imageability,conservative,no,z,1,1.50627003953,1,8
5,001,0,recog,42,FOOLHARDY,LF,lure,-,-,-,conservative,no,z,0,1.55319250337,-3,5
5,001,0,recog,43,HUSBAND,HF,target,left,aqua,pleasantness,conservative,no,m,0,0.529480147258,-1,4
5,001,0,recog,44,FUTURE,HF,target,right,yellow,imageability,liberal,no,z,1,0.282663192232,3,7
5,001,0,recog,45,CULINARY,LF,target,right,yellow,imageability,liberal,no,z,1,1.03564717088,3,10
5,001,0,recog,46,LOWED,LF,lure,-,-,-,conservative,no,m,1,2.72969028505,3,13
5,001,0,recog,47,SORRY,HF,lure,-,-,-,liberal,no,z,0,2.20029922272,-1,12
5,001,0,recog,48,THING,HF,target,left,aqua,pleasantness,liberal,no,m,0,1.32977519069,-3,9
5,001,0,recog,49,ENZYME,LF,lure,-,-,-,conservative,no,m,1,1.47092861694,3,12
5,001,0,recog,50,OEDIPAL,LF,target,right,yellow,imageability,conservative,no,z,1,1.14155962422,1,13
5,001,0,recog,51,TRUTH,HF,lure,-,-,-,conservative,no,z,0,2.23532903135,-3,10
5,001,0,recog,52,LOPSIDED,LF,lure,-,-,-,conservative,no,m,1,0.811982400043,3,13
5,001,0,recog,53,TOFFEE,LF,lure,-,-,-,liberal,no,m,1,5.84756284887,1,14
5,001,0,recog,54,WONDROUS,LF,target,left,aqua,pleasantness,conservative,no,z,1,2.48262147262,1,15
5,001,0,recog,55,LABOUR,HF,lure,-,-,-,liberal,no,m,1,2.90638749966,1,16
5,001,0,recog,56,FURTHER,HF,target,right,yellow,imageability,conservative,no,m,0,2.04738218609,-1,15
5,001,0,recog,57,BIDDER,LF,target,right,yellow,imageability,liberal,no,z,1,1.25918619631,3,18
5,001,0,recog,58,VEERED,LF,lure,-,-,-,conservative,no,z,0,3.69449220489,-3,15
5,001,0,recog,59,ACTION,HF,lure,-,-,-,conservative,no,m,1,0.44725695394,3,18
5,001,0,recog,60,LONGER,HF,target,left,aqua,pleasantness,conservative,no,m,0,0.729740143284,-1,17
5,001,0,recog,61,FOUND,HF,lure,-,-,-,conservative,no,m,1,3.17684055703,3,20
5,001,0,recog,62,PILGRIM,LF,target,right,yellow,imageability,liberal,no,m,0,3.10628858972,-3,17
5,001,0,recog,63,RINSING,LF,target,right,yellow,imageability,conservative,no,z,1,1.89426681634,1,18
5,001,0,recog,64,EXCEPT,HF,lure,-,-,-,conservative,no,m,1,3.49424247379,3,21
5,001,0,recog,65,ATTACK,HF,lure,-,-,-,conservative,no,m,1,1.98858429744,3,24
5,001,0,recog,66,SMOCK,LF,target,left,aqua,pleasantness,liberal,no,m,0,1.81205278814,-3,21
5,001,0,recog,67,FULCRUM,LF,target,left,aqua,pleasantness,liberal,no,z,1,0.647361142985,3,24
5,001,0,recog,68,LUNACY,LF,lure,-,-,-,conservative,no,m,1,1.20023763314,3,27
5,001,0,recog,69,ROUND,HF,lure,-,-,-,liberal,no,z,0,1.81210044674,-1,26
5,001,0,recog,70,PRACTICE,HF,target,right,yellow,imageability,conservative,no,z,1,3.98860995977,1,27
5,001,0,recog,71,VEILING,LF,target,left,aqua,pleasantness,liberal,no,m,0,1.70612127136,-3,24
5,001,0,recog,72,GOUGED,LF,target,right,yellow,imageability,liberal,no,z,1,0.047106865992,3,27
5,001,0,recog,73,BLOOD,HF,target,right,yellow,imageability,conservative,no,z,1,3.21191105878,1,28
5,001,0,recog,74,TOMBSTONE,LF,lure,-,-,-,conservative,no,m,1,1.42376676025,3,31
5,001,0,recog,75,SOUND,HF,target,right,yellow,imageability,conservative,no,z,1,1.32976089311,1,32
5,001,0,recog,76,BALDING,LF,lure,-,-,-,conservative,yes,m,1,1.51797682619,3,35
5,001,0,recog,77,JOWLS,LF,target,right,yellow,imageability,conservative,no,z,1,2.14148263724,1,36
5,001,0,recog,78,UNMADE,LF,target,left,aqua,pleasantness,conservative,no,m,0,0.953223078203,-1,35
5,001,0,recog,79,WAFER,LF,lure,-,-,-,liberal,no,z,0,0.435493343559,-1,34
5,001,0,recog,80,PRYING,LF,target,right,yellow,imageability,conservative,no,z,1,0.800314840084,1,35
5,001,0,recog,81,DIFFERENT,HF,target,right,yellow,imageability,liberal,no,m,0,0.847290461607,-3,32
5,001,0,recog,82,CONCERNED,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.423892505647,3,35
5,001,0,recog,83,MYOPIC,LF,target,left,aqua,pleasantness,conservative,no,z,1,0.98856596721,1,36
5,001,0,recog,84,KNUCKLE,LF,lure,-,-,-,liberal,no,m,1,2.22382644349,1,37
5,001,0,recog,85,DWINDLE,LF,target,right,yellow,imageability,liberal,no,z,1,0.83565149681,3,40
5,001,0,recog,86,MORNING,HF,target,left,aqua,pleasantness,liberal,no,z,1,1.02388209408,3,43
5,001,0,recog,87,CUISINE,LF,target,left,aqua,pleasantness,liberal,no,z,1,1.29448032689,3,46
5,001,0,recog,88,DETACH,LF,target,right,yellow,imageability,liberal,no,m,0,1.34140975623,-3,43
5,001,0,recog,89,KINDEST,LF,lure,-,-,-,conservative,no,m,1,1.4120999335,3,46
5,001,0,recog,90,SOMEONE,HF,target,right,yellow,imageability,liberal,no,z,1,1.02387989445,3,49
5,001,0,recog,91,PIECE,HF,lure,-,-,-,conservative,no,z,0,1.18846522425,-3,46
5,001,0,recog,92,SUSPEND,LF,target,left,aqua,pleasantness,liberal,no,m,0,1.30617134955,-3,43
5,001,0,recog,93,EGOISM,LF,lure,-,-,-,liberal,no,m,1,1.00025992271,1,44
5,001,0,recog,94,AFTERNOON,HF,target,right,yellow,imageability,conservative,no,m,0,1.38849682557,-1,43
5,001,0,recog,95,RESEARCH,HF,lure,-,-,-,liberal,no,z,0,0.0122064688126,-1,42
5,001,1,source,0,HOBBLE,LF,target,left,aqua,pleasantness,conservative,no,2,1,1.67074832077,-,-
5,001,1,source,1,USING,HF,target,right,yellow,imageability,conservative,no,7,1,0.941416941681,-,-
5,001,1,source,2,JASMINE,LF,target,right,yellow,imageability,conservative,no,7,1,2.36502129606,-,-
5,001,1,source,3,WHETHER,HF,target,left,aqua,pleasantness,conservative,no,7,0,1.78862675026,-,-
5,001,1,source,4,GIRLS,HF,target,left,aqua,pleasantness,liberal,no,3,1,0.576779847302,-,-
5,001,1,source,5,SHORT,HF,target,right,yellow,imageability,liberal,no,7,1,0.753080395669,-,-
5,001,1,source,6,LEGALITY,LF,target,right,yellow,imageability,liberal,no,7,1,3.23559811917,-,-
5,001,1,source,7,ACROSS,HF,target,left,aqua,pleasantness,conservative,no,3,1,0.953069837455,-,-
5,001,1,source,8,MEETING,HF,target,right,yellow,imageability,liberal,no,7,1,0.917866624825,-,-
5,001,1,source,9,GYMKHANA,LF,target,right,yellow,imageability,liberal,no,9,1,4.16480419278,-,-
5,001,1,source,10,TIMES,HF,target,right,yellow,imageability,conservative,no,8,1,1.57657308227,-,-
5,001,1,source,11,TOWARDS,HF,target,right,yellow,imageability,liberal,no,7,1,1.91802683106,-,-
5,001,1,source,12,SEDAN,LF,target,left,aqua,pleasantness,liberal,no,7,0,1.56490368929,-,-
5,001,1,source,13,OFFER,HF,target,left,aqua,pleasantness,liberal,no,3,1,0.470853462984,-,-
5,001,1,source,14,WADDLED,LF,target,left,aqua,pleasantness,liberal,no,2,1,1.94141290903,-,-
5,001,1,source,15,GLIDED,LF,target,right,yellow,imageability,conservative,no,2,0,2.2707694372,-,-
5,001,1,source,16,RENAMED,LF,target,left,aqua,pleasantness,conservative,no,8,0,0.964740696857,-,-
5,001,1,source,17,BEGAN,HF,target,right,yellow,imageability,conservative,yes,7,1,2.14165127538,-,-
5,001,1,source,18,LOTTERY,LF,target,right,yellow,imageability,liberal,no,3,0,2.50622641357,-,-
5,001,1,source,19,OPPOSES,LF,target,left,aqua,pleasantness,liberal,no,7,0,1.75328972693,-,-
5,001,1,source,20,FAUCET,LF,target,left,aqua,pleasantness,conservative,no,3,1,1.92966029679,-,-
5,001,1,source,21,FELLS,LF,target,left,aqua,pleasantness,liberal,no,3,1,1.48263980285,-,-
5,001,1,source,22,TELEPHONE,HF,target,left,aqua,pleasantness,liberal,no,2,1,1.48278277867,-,-
5,001,1,source,23,NIGHT,HF,target,right,yellow,imageability,liberal,no,3,0,1.23572239815,-,-
5,001,1,source,24,UNWARY,LF,target,right,yellow,imageability,conservative,no,7,1,1.32956475961,-,-
5,001,1,source,25,LOCAL,HF,target,left,aqua,pleasantness,conservative,no,3,1,1.40032679139,-,-
5,001,1,source,26,ABOVE,HF,target,left,aqua,pleasantness,liberal,no,2,1,0.988477982091,-,-
5,001,1,source,27,ROTARY,LF,target,right,yellow,imageability,conservative,no,3,0,2.01213204807,-,-
5,001,1,source,28,ENERGY,HF,target,left,aqua,pleasantness,liberal,no,7,0,1.16507987949,-,-
5,001,1,source,29,CANNOT,HF,target,left,aqua,pleasantness,conservative,no,8,0,1.15302921766,-,-
5,001,1,source,30,GUESSWORK,LF,target,left,aqua,pleasantness,conservative,no,7,0,1.41186860596,-,-
5,001,1,source,31,SODDING,LF,target,right,yellow,imageability,liberal,no,3,0,2.35299373033,-,-
5,001,1,source,32,PEDALLING,LF,target,right,yellow,imageability,liberal,no,7,1,1.16512973772,-,-
5,001,1,source,33,OUGHT,HF,target,right,yellow,imageability,liberal,no,2,0,1.24742551876,-,-
5,001,1,source,34,BETTER,HF,target,right,yellow,imageability,conservative,no,3,0,1.32970590241,-,-
5,001,1,source,35,MYSELF,HF,target,left,aqua,pleasantness,conservative,no,3,1,1.52984785173,-,-
5,001,1,source,36,VENDETTA,LF,target,left,aqua,pleasantness,conservative,yes,7,0,2.04714792571,-,-
5,001,1,source,37,DAYBREAK,LF,target,left,aqua,pleasantness,liberal,no,8,0,2.22383377558,-,-
5,001,1,source,38,MISFITS,LF,target,left,aqua,pleasantness,conservative,no,3,1,0.682905664555,-,-
5,001,1,source,39,ELICIT,LF,target,right,yellow,imageability,liberal,no,7,1,2.57665006925,-,-
5,001,1,source,40,LAWFUL,LF,target,left,aqua,pleasantness,liberal,yes,7,0,1.09444689255,-,-
5,001,1,source,41,DECIDED,HF,target,right,yellow,imageability,liberal,no,3,0,1.52972577238,-,-
5,001,1,source,42,CASES,HF,target,right,yellow,imageability,conservative,no,2,0,2.05900941954,-,-
5,001,1,source,43,COVER,HF,target,left,aqua,pleasantness,conservative,no,7,0,1.78839872216,-,-
5,001,1,source,44,HANDS,HF,target,right,yellow,imageability,conservative,yes,7,1,1.56494951487,-,-
5,001,1,source,45,ORBITAL,LF,target,right,yellow,imageability,conservative,no,7,1,1.60024987774,-,-
5,001,1,source,46,GOBBLE,LF,target,right,yellow,imageability,conservative,no,7,1,2.40028939772,-,-
5,001,1,source,47,UNTIL,HF,target,left,aqua,pleasantness,liberal,no,3,1,0.964809985138,-,-
5,001,1,recog,0,ORBITAL,LF,target,right,yellow,imageability,conservative,no,z,1,1.45930761577,1,43
5,001,1,recog,1,GAMBITS,LF,lure,-,-,-,conservative,no,m,1,3.80018726166,3,46
5,001,1,recog,2,PAINTWORK,LF,lure,-,-,-,conservative,no,m,1,3.72979513398,3,49
5,001,1,recog,3,PLACE,HF,lure,-,-,-,conservative,no,m,1,5.23566814066,3,52
5,001,1,recog,4,ENERGY,HF,target,left,aqua,pleasantness,liberal,no,z,1,1.05909703805,3,55
5,001,1,recog,5,OFFER,HF,target,left,aqua,pleasantness,liberal,no,z,1,2.1180598988,3,58
5,001,1,recog,6,HANDS,HF,target,right,yellow,imageability,conservative,no,z,1,1.30625750165,1,59
5,001,1,recog,7,STRAIGHT,HF,lure,-,-,-,liberal,no,m,1,3.18857887169,1,60
5,001,1,recog,8,PITCHER,LF,lure,-,-,-,liberal,no,m,1,5.54163749105,1,61
5,001,1,recog,9,SEDAN,LF,target,left,aqua,pleasantness,liberal,yes,z,1,1.7765815875,3,64
5,001,1,recog,10,HOBBLE,LF,target,left,aqua,pleasantness,conservative,no,z,1,1.51800652116,1,65
5,001,1,recog,11,POINT,HF,lure,-,-,-,liberal,no,z,0,4.98861802507,-1,64
5,001,1,recog,12,NEITHER,HF,lure,-,-,-,conservative,no,m,1,4.08286585129,3,67
5,001,1,recog,13,TIMES,HF,target,right,yellow,imageability,conservative,no,z,1,2.95319594946,1,68
5,001,1,recog,14,ORCHARDS,LF,lure,-,-,-,conservative,no,m,1,0.917927114594,3,71
5,001,1,recog,15,LOCAL,HF,target,left,aqua,pleasantness,conservative,no,None,-1,-1,-1,70
5,001,1,recog,16,TWOFOLD,LF,lure,-,-,-,liberal,no,m,1,1.49437041882,1,71
5,001,1,recog,17,SODDING,LF,target,right,yellow,imageability,liberal,no,z,1,0.741556178132,3,74
5,001,1,recog,18,RIGGING,LF,lure,-,-,-,conservative,no,m,1,0.929620703485,3,77
5,001,1,recog,19,YARDSTICK,LF,lure,-,-,-,liberal,no,m,1,2.04735359093,1,78
5,001,1,recog,20,RUPTURE,LF,lure,-,-,-,liberal,no,m,1,1.05905964438,1,79
5,001,1,recog,21,LEGALITY,LF,target,right,yellow,imageability,liberal,no,z,1,0.717960035693,3,82
5,001,1,recog,22,ORIGINALS,LF,lure,-,-,-,liberal,no,m,1,0.870598086177,1,83
5,001,1,recog,23,UNOPENED,LF,lure,-,-,-,conservative,no,m,1,0.85917615134,3,86
5,001,1,recog,24,RENAMED,LF,target,left,aqua,pleasantness,conservative,no,z,1,1.16499922646,1,87
5,001,1,recog,25,THOUSAND,HF,lure,-,-,-,liberal,no,m,1,1.01199787076,1,88
5,001,1,recog,26,ELICIT,LF,target,right,yellow,imageability,liberal,no,z,1,0.694498803769,3,91
5,001,1,recog,27,USHERS,LF,lure,-,-,-,conservative,no,m,1,0.859081933942,3,94
5,001,1,recog,28,CASES,HF,target,right,yellow,imageability,conservative,no,m,0,2.88278035908,-1,93
5,001,1,recog,29,DAYBREAK,LF,target,left,aqua,pleasantness,liberal,no,m,0,1.00025442364,-3,90
5,001,1,recog,30,COVER,HF,target,left,aqua,pleasantness,conservative,no,z,1,1.01205542769,1,91
5,001,1,recog,31,TELEPHONE,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.953213546482,3,94
5,001,1,recog,32,PEDALLING,LF,target,right,yellow,imageability,liberal,no,z,1,2.6592449997,3,97
5,001,1,recog,33,FAUCET,LF,target,left,aqua,pleasantness,conservative,no,z,1,1.03558338166,1,98
5,001,1,recog,34,BETTER,HF,target,right,yellow,imageability,conservative,no,z,1,0.965085305239,1,99
5,001,1,recog,35,EVENING,HF,lure,-,-,-,liberal,no,m,1,3.89447248155,1,100
5,001,1,recog,36,TROUBLE,HF,lure,-,-,-,liberal,no,z,0,3.55317490635,-1,99
5,001,1,recog,37,MERELY,HF,lure,-,-,-,liberal,no,z,0,1.23566704085,-1,98
5,001,1,recog,38,BOWER,LF,lure,-,-,-,conservative,no,z,0,2.55318370486,-3,95
5,001,1,recog,39,FELLS,LF,target,left,aqua,pleasantness,liberal,no,m,0,0.517943465162,-3,92
5,001,1,recog,40,GOBBLE,LF,target,right,yellow,imageability,conservative,no,z,1,0.765042705777,1,93
5,001,1,recog,41,ABOVE,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.600399819044,3,96
5,001,1,recog,42,POWER,HF,lure,-,-,-,conservative,no,m,1,3.78859962152,3,99
5,001,1,recog,43,OUGHT,HF,target,right,yellow,imageability,liberal,no,z,1,1.08268841463,3,102
5,001,1,recog,44,FRUGAL,LF,lure,-,-,-,liberal,no,m,1,1.05898962289,1,103
5,001,1,recog,45,DUNGEON,LF,lure,-,-,-,liberal,no,m,1,1.69429717121,1,104
5,001,1,recog,46,SLIGHTLY,HF,lure,-,-,-,conservative,no,z,0,1.75324903381,-3,101
5,001,1,recog,47,GYMKHANA,LF,target,right,yellow,imageability,liberal,yes,z,1,3.30624100444,3,104
5,001,1,recog,48,INUNDATED,LF,lure,-,-,-,conservative,no,m,1,1.71803299002,3,107
5,001,1,recog,49,WHETHER,HF,target,left,aqua,pleasantness,conservative,no,z,1,0.870878538743,1,108
5,001,1,recog,50,NATIONAL,HF,lure,-,-,-,conservative,no,z,0,1.12976081979,-3,105
5,001,1,recog,51,GLIDED,LF,target,right,yellow,imageability,conservative,no,m,0,0.811898080971,-1,104
5,001,1,recog,52,CATALYST,LF,lure,-,-,-,liberal,no,m,1,1.23565091024,1,105
5,001,1,recog,53,AFRAID,HF,lure,-,-,-,liberal,no,m,1,1.08262462542,1,106
5,001,1,recog,54,VEHEMENCE,LF,lure,-,-,-,liberal,no,m,1,0.753260031953,1,107
5,001,1,recog,55,BRACES,LF,lure,-,-,-,conservative,no,m,1,0.776779554018,3,110
5,001,1,recog,56,PALATABLE,LF,lure,-,-,-,conservative,no,z,0,2.63575150656,-3,107
5,001,1,recog,57,NIGHT,HF,target,right,yellow,imageability,liberal,no,z,1,0.682561789382,3,110
5,001,1,recog,58,MAJOR,HF,lure,-,-,-,conservative,no,m,1,1.04741298088,3,113
5,001,1,recog,59,ACCORDING,HF,lure,-,-,-,conservative,no,z,0,1.08275733631,-3,110
5,001,1,recog,60,UNTIL,HF,target,left,aqua,pleasantness,liberal,no,z,1,0.40007310097,3,113
5,001,1,recog,61,ALMOST,HF,lure,-,-,-,liberal,no,z,0,1.78856369426,-1,112
5,001,1,recog,62,ENOUGH,HF,lure,-,-,-,liberal,yes,z,0,1.35326868382,-1,111
5,001,1,recog,63,CLASS,HF,lure,-,-,-,conservative,no,m,1,0.612227951845,3,114
5,001,1,recog,64,RETURN,HF,lure,-,-,-,conservative,no,z,0,0.764937856844,-3,111
5,001,1,recog,65,ACROSS,HF,target,left,aqua,pleasantness,conservative,no,m,0,0.153275575991,-1,110
5,001,1,recog,66,UNJUSTLY,LF,lure,-,-,-,liberal,no,z,0,0.812093847861,-1,109
5,001,1,recog,67,MEETING,HF,target,right,yellow,imageability,liberal,no,m,0,0.612050515189,-3,106
5,001,1,recog,68,DEFEATING,LF,lure,-,-,-,conservative,no,z,0,2.50625024288,-3,103
5,001,1,recog,69,DEGREE,HF,lure,-,-,-,conservative,no,z,0,0.929725552418,-3,100
5,001,1,recog,70,SHORT,HF,target,right,yellow,imageability,liberal,no,z,1,0.270887117292,3,103
